代碼,公司,產業,年,市值,股價淨值比,資產
3064,泰偉,其他電子業,2012,24467918.7,1425.867089,1506872
3064,泰偉,其他電子業,2013,32635992.45,-991.2369005,1422743
3064,泰偉,其他電子業,2014,22144555.5,-8623.609537,1223405
3064,泰偉,其他電子業,2015,13123128.2,-20571.08609,1018362
3064,泰偉,其他電子業,2016,19612587.2,-8037.95024,1008288
3064,泰偉,其他電子業,2017,9734188.5,-8671.087477,640065
3066,李洲,光電業,2008,12500074.44,-30386.21904,2663220
3066,李洲,光電業,2009,42422820,-4702.398379,2269852
3066,李洲,光電業,2010,33787961.25,131.7037144,1717902
3066,李洲,光電業,2011,15846615,-24511.54395,1555727
3066,李洲,光電業,2012,17475038.75,-7266.9939,1447539
3066,李洲,光電業,2013,21432221.25,-10549.72312,1728074
3066,李洲,光電業,2014,7085922.18,-12546.56737,1525867
3066,李洲,光電業,2015,7144071.6,-20627.45284,1412109
3066,李洲,光電業,2016,6055846.74,-21833.44554,1303519
3066,李洲,光電業,2017,6554270.34,-1719.184503,1263131
3067,全域,其他電子業,2008,3213089.64,-14369.34701,448521
3067,全域,其他電子業,2009,4678862.24,6073.271352,515738
3067,全域,其他電子業,2010,6687406.08,10376.37003,570941
3067,全域,其他電子業,2011,5683134.16,3326.333581,512753
3067,全域,其他電子業,2012,5064897.4,-5236.828687,439745
3067,全域,其他電子業,2013,5659914,-7526.969491,397462
3067,全域,其他電子業,2014,5427712.4,928.3837515,403753
3067,全域,其他電子業,2015,3700713,-10500.13876,330678
3067,全域,其他電子業,2016,3686200.4,-4213.552795,317784
3067,全域,其他電子業,2017,3453998.8,-6319.92113,297229
3068,美磊,通信網路業,2008,5197965,21734.08247,1846202
3068,美磊,通信網路業,2009,33939246.14,8803.112443,2700792
3068,美磊,通信網路業,2010,34812653.16,12548.79937,3926890
3068,美磊,通信網路業,2011,18026427.51,11753.133,4094651
3068,美磊,通信網路業,2012,21580801.66,2995.254811,4077829
3068,美磊,通信網路業,2013,29263551.6,3674.707755,4267406
3068,美磊,通信網路業,2014,23825894.4,4900.592525,4059652
3068,美磊,通信網路業,2015,25418221.4,6139.099882,3872899
3068,美磊,通信網路業,2016,37884963.6,10432.4767,4125962
3068,美磊,通信網路業,2017,58323657.6,7484.955813,4615716
3071,協禧,電腦及週邊設備業,2008,9239293.62,6436.098088,3013502
3071,協禧,電腦及週邊設備業,2009,36071490.56,6066.009378,3206774
3071,協禧,電腦及週邊設備業,2010,37994178.78,7587.557075,3594863
3071,協禧,電腦及週邊設備業,2011,14141646.88,5789.071152,3839315
3071,協禧,電腦及週邊設備業,2012,14621744,326.0896922,2989604
3071,協禧,電腦及週邊設備業,2013,11466330.15,-14444.37739,2613511
3071,協禧,電腦及週邊設備業,2014,16125896.16,39.74972886,2556090
3071,協禧,電腦及週邊設備業,2015,10911272.13,622.9337807,2499855
3071,協禧,電腦及週邊設備業,2016,16753988.13,5178.886324,2453548
3071,協禧,電腦及週邊設備業,2017,25860000,6285.228152,2472975
3073,凱柏實業,半導體業,2008,24802950.4,799.3807059,1103930
3073,凱柏實業,半導體業,2009,58862415.99,156.0928114,1485381
3073,凱柏實業,半導體業,2010,28960773.87,-6275.212148,1072689
3073,凱柏實業,半導體業,2011,13883302.51,-6397.973388,986793
3073,凱柏實業,半導體業,2012,7558370.48,-75559.80505,580455
3073,凱柏實業,半導體業,2013,2371057.78,1595.490431,264496
3073,凱柏實業,半導體業,2014,6322931.35,-10221.68302,599302
3073,凱柏實業,半導體業,2015,2787822,-10941.51635,553697
3073,凱柏實業,半導體業,2016,5018079.6,1.793514794,534084
3073,凱柏實業,半導體業,2017,3884365.32,-8139.553671,526129
3078,僑威,電子零組件業,2008,6633550,24569.04674,4103501
3078,僑威,電子零組件業,2009,33938813.25,9446.2643,4639173
3078,僑威,電子零組件業,2010,41430063.73,6507.955232,4695806
3078,僑威,電子零組件業,2011,16576811.19,12204.15662,5378110
3078,僑威,電子零組件業,2012,15166986.37,6862.0092,4726930
3078,僑威,電子零組件業,2013,30447668.29,8236.689838,5392117
3078,僑威,電子零組件業,2014,34176882.33,14214.84252,5787767
3078,僑威,電子零組件業,2015,44909742.25,13250.68838,6433276
3078,僑威,電子零組件業,2016,62009552.97,12401.79881,6380086
3078,僑威,電子零組件業,2017,79814276.1,8097.536325,7325035
3081,聯亞,通信網路業,2011,0,0,723243
3081,聯亞,通信網路業,2012,0,0,885691
3081,聯亞,通信網路業,2013,0,0,1143182
3081,聯亞,通信網路業,2014,0,0,1783938
3081,聯亞,通信網路業,2015,253709655.2,3897.888708,3993166
3081,聯亞,通信網路業,2016,239469330.6,3655.779209,4078537
3081,聯亞,通信網路業,2017,347801088,1884.896346,4050087
3083,網龍,資訊服務業,2008,65034851.16,10096.3251,2338461
3083,網龍,資訊服務業,2009,298237769.9,3467.297252,2955425
3083,網龍,資訊服務業,2010,188490582.2,4754.073065,2984560
3083,網龍,資訊服務業,2011,59651158.68,5247.341492,2403771
3083,網龍,資訊服務業,2012,58977875.3,807.455334,2124968
3083,網龍,資訊服務業,2013,45555927.4,-750.7694816,1863573
3083,網龍,資訊服務業,2014,56012731.2,-3603.270108,1657409
3083,網龍,資訊服務業,2015,35910143.6,-8622.967467,1406252
3083,網龍,資訊服務業,2016,35353065,-2190.30514,1270873
3083,網龍,資訊服務業,2017,32739080.8,-1912.332248,1236938
3085,新零售,資訊服務業,2008,3842594.56,1594.235328,522324
3085,新零售,資訊服務業,2009,9899212.8,-1735.592551,511378
3085,新零售,資訊服務業,2010,7034727.7,-186.0768541,714507
3085,新零售,資訊服務業,2011,7799323.65,-863.9210658,879754
3085,新零售,資訊服務業,2012,4323460.69,-35698.71708,765900
3085,新零售,資訊服務業,2013,11894858.9,-448.5130967,681317
3085,新零售,資訊服務業,2014,0,0,413514
3085,新零售,資訊服務業,2015,4344828.7,857.3410501,383922
3085,新零售,資訊服務業,2016,15736605.75,-3778.514944,750166
3085,新零售,資訊服務業,2017,24797157,-12538.0099,1158583
3086,華義,文化創意業,2008,20111409.6,281.0345029,739832
3086,華義,文化創意業,2009,31537328.2,321.3652068,702561
3086,華義,文化創意業,2010,52672328.4,2365.074865,891080
3086,華義,文化創意業,2011,32760304.6,2820.822368,1002214
3086,華義,文化創意業,2012,27453711.6,398.0882498,887923
3086,華義,文化創意業,2013,26250766.71,-3726.291162,804916
3086,華義,文化創意業,2014,15665964.4,-11688.26861,875648
3086,華義,文化創意業,2015,15210115.31,-8669.756758,808789
3086,華義,文化創意業,2016,9979318.18,-22811.17767,463517
3086,華義,文化創意業,2017,10398237,-10008.04271,498383
3088,艾訊,電腦及週邊設備業,2008,6964104.96,28495.40625,1627575
3088,艾訊,電腦及週邊設備業,2009,14221292.8,8213.107039,1596675
3088,艾訊,電腦及週邊設備業,2010,19171942.4,10310.32724,1819567
3088,艾訊,電腦及週邊設備業,2011,10394899.2,13816.7766,1784745
3088,艾訊,電腦及週邊設備業,2012,15538208.7,11447.97341,1946935
3088,艾訊,電腦及週邊設備業,2013,34074575.2,7889.078541,2186408
3088,艾訊,電腦及週邊設備業,2014,49615888.5,7468.635778,2595250
3088,艾訊,電腦及週邊設備業,2015,43696239.9,9705.617714,2990537
3088,艾訊,電腦及週邊設備業,2016,43222053.9,8329.613415,3345587
3088,艾訊,電腦及週邊設備業,2017,42432455,21828.55081,3770850
3089,遠昇,電子零組件業,2008,7085983.68,-10567.05792,699545
3089,遠昇,電子零組件業,2009,13388310.28,-133.997492,657639
3089,遠昇,電子零組件業,2010,13445703.66,2837.263186,720366
3089,遠昇,電子零組件業,2011,11948258.2,-3364.507138,726913
3089,遠昇,電子零組件業,2012,18433710.14,2441.939233,684753
3089,遠昇,電子零組件業,2013,54393196.44,-1210.188117,1027314
3089,遠昇,電子零組件業,2014,74148969.75,-1837.287834,1196113
3089,遠昇,電子零組件業,2015,31817249.3,-7688.251039,994824
3089,遠昇,電子零組件業,2016,32411000.6,-15818.3947,873050
3089,遠昇,電子零組件業,2017,6185470.86,-20882.80794,759196
3090,日電貿,電子零組件業,2008,3227916.12,54007.59918,2097710
3090,日電貿,電子零組件業,2009,9375252.88,23603.62999,2428024
3090,日電貿,電子零組件業,2010,11249840.42,23428.86567,2666492
3090,日電貿,電子零組件業,2011,13604393.09,19798.16359,2387950
3090,日電貿,電子零組件業,2012,13649038.65,13329.29041,2463883
3090,日電貿,電子零組件業,2013,23028051.22,13914.5513,5823106
3090,日電貿,電子零組件業,2014,31072195.36,11618.00754,6975824
3090,日電貿,電子零組件業,2015,31824348.58,11679.95628,6263951
3090,日電貿,電子零組件業,2016,38018909.61,10180.74963,7070682
3090,日電貿,電子零組件業,2017,59274101.5,9823.261513,7269829
3092,鴻碩,電子零組件業,2008,0,0,1688012
3092,鴻碩,電子零組件業,2009,0,0,1694246
3092,鴻碩,電子零組件業,2010,11281770.24,8421.905249,2339715
3092,鴻碩,電子零組件業,2011,5297450.1,9685.414498,2368865
3092,鴻碩,電子零組件業,2012,4671968.04,-4249.172903,2129806
3092,鴻碩,電子零組件業,2013,5291067.63,-5256.406069,2341497
3092,鴻碩,電子零組件業,2014,9746031.69,6868.333916,2661655
3092,鴻碩,電子零組件業,2015,8562332.33,9170.982505,2554715
3092,鴻碩,電子零組件業,2016,18216377.9,15752.41805,2780615
3092,鴻碩,電子零組件業,2017,32841276.4,10171.43779,3024855
3093,港建,其他電子業,2008,8446659.52,32777.33634,1268200
3093,港建,其他電子業,2009,11659591.44,5971.907366,1138970
3093,港建,其他電子業,2010,16406166.48,18206.32506,1362440
3093,港建,其他電子業,2011,10556411.92,10446.92087,1108536
3093,港建,其他電子業,2012,11369281.04,8408.623172,1203331
3093,港建,其他電子業,2013,12399882.96,7967.171974,1232027
3093,港建,其他電子業,2014,11561611.68,6000.461001,1183491
3093,港建,其他電子業,2015,8890756,10889.62513,1252132
3093,港建,其他電子業,2016,10748742.56,6853.91799,1192889
3093,港建,其他電子業,2017,10378596.8,2360.241993,1073862
3094,聯傑,半導體業,2008,9296864.82,6063.119244,1254034
3094,聯傑,半導體業,2009,27653661.96,4633.274254,1385650
3094,聯傑,半導體業,2010,25310393.8,4974.794189,1436839
3094,聯傑,半導體業,2011,11985318.4,4264.133692,1319017
3094,聯傑,半導體業,2012,11565201.96,5304.61986,1330931
3094,聯傑,半導體業,2013,15377624.73,4678.42084,1337090
3094,聯傑,半導體業,2014,26271007.07,3166.608717,1340401
3094,聯傑,半導體業,2015,20480754.6,4118.109984,1336791
3094,聯傑,半導體業,2016,16850832.24,4229.583381,1299445
3094,聯傑,半導體業,2017,21967998.45,2381.964844,1265739
3095,及成,通信網路業,2008,25067458.99,416.875121,13000178
3095,及成,通信網路業,2009,112693442.7,-5210.43626,12150389
3095,及成,通信網路業,2010,70920567.54,-14039.12905,10746717
3095,及成,通信網路業,2011,45996058.69,71.65831364,10409411
3095,及成,通信網路業,2012,25795234.05,-43731.72183,8013657
3095,及成,通信網路業,2013,26866393.4,-38070.94554,7862911
3095,及成,通信網路業,2014,6939045.05,-66993.51231,6946654
3095,及成,通信網路業,2015,6283387.25,-30629.65759,4858743
3095,及成,通信網路業,2016,2764690.39,-165932.1426,1311444
3095,及成,通信網路業,2017,3179940.33,27075.66528,1239884
3105,穩懋,半導體業,2008,0,0,9156261
3105,穩懋,半導體業,2009,0,0,11598391
3105,穩懋,半導體業,2010,0,0,14888942
3105,穩懋,半導體業,2011,256259094.3,4989.520483,18598683
3105,穩懋,半導體業,2012,339007371.2,4859.86188,23590952
3105,穩懋,半導體業,2013,295118739.7,6138.241177,21111504
3105,穩懋,半導體業,2014,333338951.1,5890.307729,21815908
3105,穩懋,半導體業,2015,388780824,6871.807546,24111473
3105,穩懋,半導體業,2016,360132497.8,8643.413242,26410639
3105,穩懋,半導體業,2017,1196145912,3146.940488,37027452
3114,好德,電子零組件業,2008,2107560,18486.78092,1191118
3114,好德,電子零組件業,2009,4636983.78,604.4877733,1103121
3114,好德,電子零組件業,2010,4824405.48,-1704.873281,1012408
3114,好德,電子零組件業,2011,4586256.29,7305.304781,1145170
3114,好德,電子零組件業,2012,4791312.46,5556.932515,1237508
3114,好德,電子零組件業,2013,4836324.79,6728.869837,1326332
3114,好德,電子零組件業,2014,7056933.07,8162.044252,1470600
3114,好德,電子零組件業,2015,5666552.21,10431.74011,1553452
3114,好德,電子零組件業,2016,4961359.04,4380.654539,1514964
3114,好德,電子零組件業,2017,8202246.8,8717.733292,1675670
3115,寶島極,電子零組件業,2008,1187084.48,-33280.69793,305722
3115,寶島極,電子零組件業,2009,5579244.8,-9991.854095,684938
3115,寶島極,電子零組件業,2010,5702536.8,-8494.640491,589882
3115,寶島極,電子零組件業,2011,4544550.4,-555.8305614,646550
3115,寶島極,電子零組件業,2012,4588248,2935.979049,623420
3115,寶島極,電子零組件業,2013,7559684.8,4749.536647,657244
3115,寶島極,電子零組件業,2014,6336152,3290.798579,742815
3115,寶島極,電子零組件業,2015,6073966.4,-1222.265569,757826
3115,寶島極,電子零組件業,2016,4544550.4,-883.4757339,623062
3115,寶島極,電子零組件業,2017,4981526.4,4567.676285,630654
3118,進階,生技醫療業,2008,4407409.5,13684.00191,610349
3118,進階,生技醫療業,2009,6895463.25,6984.012278,576659
3118,進階,生技醫療業,2010,9757497.75,7384.167729,640587
3118,進階,生技醫療業,2011,6428919.49,9380.114356,678548
3118,進階,生技醫療業,2012,10014964.94,5279.199709,655437
3118,進階,生技醫療業,2013,9554133.76,6762.20384,658096
3118,進階,生技醫療業,2014,9060849.68,8479.999417,681465
3118,進階,生技醫療業,2015,11251420.43,6967.298084,681917
3118,進階,生技醫療業,2016,9288019.98,6811.139526,675969
3118,進階,生技醫療業,2017,10530966.05,6486.964223,732309
3122,笙泉,半導體業,2008,0,0,510260
3122,笙泉,半導體業,2009,0,0,460170
3122,笙泉,半導體業,2010,0,0,512390
3122,笙泉,半導體業,2011,0,0,497577
3122,笙泉,半導體業,2012,0,0,482796
3122,笙泉,半導體業,2013,0,0,552799
3122,笙泉,半導體業,2014,0,0,621862
3122,笙泉,半導體業,2015,5745645.38,6928.551515,679055
3122,笙泉,半導體業,2016,6005024.72,4326.210334,659776
3122,笙泉,半導體業,2017,6602383.2,-2316.436283,560436
3128,昇銳,光電業,2008,3305400,15888.84855,897621
3128,昇銳,光電業,2009,11705400,5935.294821,939356
3128,昇銳,光電業,2010,7732200,183.7769328,885743
3128,昇銳,光電業,2011,3855600,1182.6953,875377
3128,昇銳,光電業,2012,3494400,-10990.15568,772821
3128,昇銳,光電業,2013,5560800,618.7958567,797535
3128,昇銳,光電業,2014,4720800,-3843.204542,910258
3128,昇銳,光電業,2015,6951000,384.5489858,940800
3128,昇銳,光電業,2016,4620000,2110.606061,911870
3128,昇銳,光電業,2017,4620000,2023.376623,902357
3130,一零四,資訊服務業,2008,13516875,17631.88607,1467191
3130,一零四,資訊服務業,2009,18734625,9156.414927,1532806
3130,一零四,資訊服務業,2010,25823716.28,10119.68987,1781053
3130,一零四,資訊服務業,2011,19972551.04,11423.92875,1858087
3130,一零四,資訊服務業,2012,20438531.88,8359.504538,1700513
3130,一零四,資訊服務業,2013,28242482.17,8548.221737,1904549
3130,一零四,資訊服務業,2014,46818007.92,6633.964447,2156580
3130,一零四,資訊服務業,2015,40748775.74,8089.96084,2378983
3130,一零四,資訊服務業,2016,43453550.24,9167.674397,2306694
3130,一零四,資訊服務業,2017,54127736,5877.264107,2342299
3131,弘塑,其他電子業,2008,0,0,422117
3131,弘塑,其他電子業,2009,0,0,713838
3131,弘塑,其他電子業,2010,0,0,1192785
3131,弘塑,其他電子業,2011,9746000,19841.26821,1316607
3131,弘塑,其他電子業,2012,27678200,9901.474807,1990733
3131,弘塑,其他電子業,2013,43349689.56,11521.37432,2534738
3131,弘塑,其他電子業,2014,33577373.14,8746.604411,2640798
3131,弘塑,其他電子業,2015,49799566.5,8133.26357,3318769
3131,弘塑,其他電子業,2016,44067988.14,8907.213979,4098928
3131,弘塑,其他電子業,2017,42949812,8746.83689,4197925
3141,晶宏,半導體業,2008,0,0,667709
3141,晶宏,半導體業,2009,6799911.3,-5132.714011,641142
3141,晶宏,半導體業,2010,0,0,975470
3141,晶宏,半導體業,2011,0,0,953814
3141,晶宏,半導體業,2012,0,0,1005240
3141,晶宏,半導體業,2013,0,0,1117633
3141,晶宏,半導體業,2014,25568247.24,4136.654304,1372400
3141,晶宏,半導體業,2015,15682438.17,5292.480614,1036255
3141,晶宏,半導體業,2016,24759771.72,5695.165593,1191322
3141,晶宏,半導體業,2017,24470628.5,3693.816037,1265116
3144,新揚科,電子零組件業,2008,2921958,-184172.0518,1308781
3144,新揚科,電子零組件業,2009,33188346,-1812.955668,1445339
3144,新揚科,電子零組件業,2010,35519248.44,2874.751142,1456135
3144,新揚科,電子零組件業,2011,26741416.68,2884.70132,1736596
3144,新揚科,電子零組件業,2012,16482332.49,7141.889661,2096190
3144,新揚科,電子零組件業,2013,20379154.5,10711.1902,2640176
3144,新揚科,電子零組件業,2014,23498926.3,9900.111904,3232220
3144,新揚科,電子零組件業,2015,13686740.8,9094.056928,2470974
3144,新揚科,電子零組件業,2016,16172494.46,6814.038507,2671375
3144,新揚科,電子零組件業,2017,28581135.2,6072.327036,2916898
3149,正達,光電業,2008,0,0,2319905
3149,正達,光電業,2009,0,0,2911799
3149,正達,光電業,2010,0,0,5713985
3149,正達,光電業,2011,227140792.2,3706.749421,12938784
3149,正達,光電業,2012,312470408.4,2117.614924,19871980
3149,正達,光電業,2013,159502119.4,-7934.277018,17858894
3149,正達,光電業,2014,124419604.4,-17138.30397,18874679
3149,正達,光電業,2015,52587768.21,-97581.62734,12614081
3149,正達,光電業,2016,34776507.5,-12971.05524,6102261
3149,正達,光電業,2017,36359964.8,538.4493662,5366544
3152,璟德,通信網路業,2008,19726084.8,17337.09469,2181233
3152,璟德,通信網路業,2009,67610779.2,5718.185836,2474160
3152,璟德,通信網路業,2010,61369205.04,9447.555979,2802539
3152,璟德,通信網路業,2011,34501198.38,9802.123285,2694526
3152,璟德,通信網路業,2012,44280793.92,7416.985355,2722785
3152,璟德,通信網路業,2013,94407259.98,5034.252663,2953626
3152,璟德,通信網路業,2014,77732946.06,6080.176089,3089725
3152,璟德,通信網路業,2015,138522415,5508.422589,3497535
3152,璟德,通信網路業,2016,159420520.4,5060.051229,3637002
3152,璟德,通信網路業,2017,275374638,3045.262287,3759782
3162,精確,電機機械,2008,3277615.12,15897.53467,958975
3162,精確,電機機械,2009,8010555,2991.428184,974897
3162,精確,電機機械,2010,6522679.78,2674.207625,1040452
3162,精確,電機機械,2011,4584688.43,1450.262128,1089006
3162,精確,電機機械,2012,5585292.44,715.8085352,1119468
3162,精確,電機機械,2013,4579035.3,-14297.9898,1126804
3162,精確,電機機械,2014,4822119.89,-4291.473558,1146348
3162,精確,電機機械,2015,3165752.8,-2667.296069,1081005
3162,精確,電機機械,2016,3499287.47,-53283.41887,857083
3162,精確,電機機械,2017,50359457.4,-2805.153337,830586
3163,波若威,通信網路業,2008,0,0,783589
3163,波若威,通信網路業,2009,0,0,796973
3163,波若威,通信網路業,2010,0,0,946412
3163,波若威,通信網路業,2011,0,0,1167806
3163,波若威,通信網路業,2012,20672260.83,9548.205763,1587876
3163,波若威,通信網路業,2013,62935305.9,6215.382517,2258615
3163,波若威,通信網路業,2014,39954456.36,3722.413306,2219719
3163,波若威,通信網路業,2015,22505117.9,-3117.335368,2284535
3163,波若威,通信網路業,2016,33886385.45,8836.616713,2612692
3163,波若威,通信網路業,2017,32279401,-723.8362323,2263646
3164,景岳,生技醫療業,2008,4762594.46,10774.16951,680955
3164,景岳,生技醫療業,2009,30982787.4,2783.287342,724097
3164,景岳,生技醫療業,2010,42744357.76,3451.730421,1365528
3164,景岳,生技醫療業,2011,17814863.38,2141.97545,1492803
3164,景岳,生技醫療業,2012,27696640.93,1043.08678,1579463
3164,景岳,生技醫療業,2013,25491630.15,1211.809516,1373768
3164,景岳,生技醫療業,2014,31874916.15,-12114.79265,1742077
3164,景岳,生技醫療業,2015,21561135.75,-4546.513743,1633815
3164,景岳,生技醫療業,2016,20894296.5,-11291.98104,1403798
3164,景岳,生技醫療業,2017,20449737,2229.857528,1500197
3167,大量,電機機械,2008,0,0,1742781
3167,大量,電機機械,2009,0,0,1669758
3167,大量,電機機械,2010,0,0,2169690
3167,大量,電機機械,2011,0,0,2909022
3167,大量,電機機械,2012,0,0,2692874
3167,大量,電機機械,2013,20039647.7,8125.392344,2978778
3167,大量,電機機械,2014,21696007.52,10959.15918,3085674
3167,大量,電機機械,2015,19314831.9,10214.84427,3007926
3167,大量,電機機械,2016,19874682.1,8919.790471,3716979
3167,大量,電機機械,2017,41589597.9,8351.343065,4908413
3169,亞信,半導體業,2008,0,0,617037
3169,亞信,半導體業,2009,25122663.6,4997.00199,872616
3169,亞信,半導體業,2010,16549939,8759.851018,910437
3169,亞信,半導體業,2011,8747293.5,11889.04888,856321
3169,亞信,半導體業,2012,11251674.98,9942.786314,850255
3169,亞信,半導體業,2013,25835597.32,3970.955218,883976
3169,亞信,半導體業,2014,16254394.04,4049.36658,852226
3169,亞信,半導體業,2015,14099124.36,4423.18249,870391
3169,亞信,半導體業,2016,11303634.06,5451.698071,841994
3169,亞信,半導體業,2017,15688272.3,6279.085301,900927
3171,新洲,貿易百貨業,2008,1450973.25,833.2338312,452490
3171,新洲,貿易百貨業,2009,3888877.95,556.2015645,433541
3171,新洲,貿易百貨業,2010,3733710.75,-6754.406457,405742
3171,新洲,貿易百貨業,2011,5965221,-10721.14512,603971
3171,新洲,貿易百貨業,2012,6578507.95,296.115778,744324
3171,新洲,貿易百貨業,2013,8438400.25,3584.447182,1108507
3171,新洲,貿易百貨業,2014,9644250.15,5981.076714,1312873
3171,新洲,貿易百貨業,2015,11716372.65,7100.06437,1756978
3171,新洲,貿易百貨業,2016,11189461.5,7363.53577,1694973
3171,新洲,貿易百貨業,2017,8170083,4743.648259,1552199
3176,基亞,生技醫療業,2008,0,0,680981
3176,基亞,生技醫療業,2009,0,0,679271
3176,基亞,生技醫療業,2010,0,0,869785
3176,基亞,生技醫療業,2011,41220512.55,-4657.947903,1214603
3176,基亞,生技醫療業,2012,198016880.3,1357.141874,2240482
3176,基亞,生技醫療業,2013,271981857,-1339.762159,3294325
3176,基亞,生技醫療業,2014,230911524,-3039.969543,4463426
3176,基亞,生技醫療業,2015,118576188,-4561.860262,4494435
3176,基亞,生技醫療業,2016,109977680.8,-5167.475763,4822311
3176,基亞,生技醫療業,2017,49094702.4,-9507.135743,4846307
3188,鑫龍騰,半導體業,2008,4125411.32,4456.525319,614751
3188,鑫龍騰,半導體業,2009,12802175.5,-3256.946446,611557
3188,鑫龍騰,半導體業,2010,6164676.6,-8031.889297,557829
3188,鑫龍騰,半導體業,2011,3199160.6,-25370.40497,484137
3188,鑫龍騰,半導體業,2012,3559629.4,-16753.42944,408206
3188,鑫龍騰,半導體業,2013,5384502.7,-8746.397323,343013
3188,鑫龍騰,半導體業,2014,6249009.6,-4506.794165,313112
3188,鑫龍騰,半導體業,2015,6511953.15,-4728.22812,425251
3188,鑫龍騰,半導體業,2016,16900920.9,-2543.530039,1419411
3188,鑫龍騰,半導體業,2017,19239413.1,3454.211397,1907574
3189,景碩,半導體業,2008,97941600,22445.82486,20021774
3189,景碩,半導體業,2009,280980000,6830.204997,22368274
3189,景碩,半導體業,2010,336373200,7291.124858,30442459
3189,景碩,半導體業,2011,281559800,9939.817403,35277908
3189,景碩,半導體業,2012,330887400,8455.124009,36200963
3189,景碩,半導體業,2013,368975800,8737.952462,38112342
3189,景碩,半導體業,2014,404745000,8937.298793,41051674
3189,景碩,半導體業,2015,273888600,10602.67569,42638732
3189,景碩,半導體業,2016,306402000,7290.112336,41253715
3189,景碩,半導體業,2017,241732000,2033.971506,42277477
3191,和進,電子零組件業,2008,2350253.22,-38997.50002,1258096
3191,和進,電子零組件業,2009,6709593.87,-4296.38523,1095978
3191,和進,電子零組件業,2010,7104912.96,7758.856486,1130008
3191,和進,電子零組件業,2011,4121066.13,9606.25206,1156899
3191,和進,電子零組件業,2012,3845044.44,-39153.25358,882176
3191,和進,電子零組件業,2013,9188726.4,9340.249809,929632
3191,和進,電子零組件業,2014,9079336.8,-8431.012274,841356
3191,和進,電子零組件業,2015,9571590,-14052.00181,776578
3191,和進,電子零組件業,2016,6453986.4,-37000.07797,468896
3191,和進,電子零組件業,2017,9036778.4,1771.09577,421429
3202,樺晟,電子零組件業,2008,5402918.88,14025.93703,2871818
3202,樺晟,電子零組件業,2009,14493160.98,8848.104301,3165325
3202,樺晟,電子零組件業,2010,11803802.4,481.7939006,2650943
3202,樺晟,電子零組件業,2011,5187356.64,-29054.10413,2615785
3202,樺晟,電子零組件業,2012,4667950,-26774.49416,2546675
3202,樺晟,電子零組件業,2013,4854668,-26838.49853,2485717
3202,樺晟,電子零組件業,2014,9572032.8,3080.954758,2594900
3202,樺晟,電子零組件業,2015,5762557.12,-4019.569701,2678781
3202,樺晟,電子零組件業,2016,12095568.72,4586.390379,2757417
3202,樺晟,電子零組件業,2017,23464458.9,-3795.953718,2604852
3205,佰研,生技醫療業,2008,4348127.04,-10862.37811,158566
3205,佰研,生技醫療業,2009,3900363.28,-6829.876626,188113
3205,佰研,生技醫療業,2010,3329506.64,-10228.84279,225590
3205,佰研,生技醫療業,2011,2856799.68,-16378.46725,319366
3205,佰研,生技醫療業,2012,4927732.32,2176.863373,342756
3205,佰研,生技醫療業,2013,6605731.44,84.77486635,419870
3205,佰研,生技醫療業,2014,6277051.2,1605.371643,514103
3205,佰研,生技醫療業,2015,70438741.23,4268.943407,1131659
3205,佰研,生技醫療業,2016,39099557.34,6859.233665,1412411
3205,佰研,生技醫療業,2017,23465181.6,-4867.040961,1062623
3206,志豐,電子零組件業,2008,1921605.87,10112.37544,781787
3206,志豐,電子零組件業,2009,3732674.67,6080.358458,803485
3206,志豐,電子零組件業,2010,7549816.65,9997.196422,896554
3206,志豐,電子零組件業,2011,4045735.2,20080.89902,957729
3206,志豐,電子零組件業,2012,4841406.18,10201.99466,904042
3206,志豐,電子零組件業,2013,4629000.24,4412.183828,942729
3206,志豐,電子零組件業,2014,8345185.1,7751.056355,1082410
3206,志豐,電子零組件業,2015,7881411.2,11229.58792,1205930
3206,志豐,電子零組件業,2016,9600365.65,6120.391883,1420416
3206,志豐,電子零組件業,2017,13137130.5,5504.398392,1632245
3207,耀勝,電子零組件業,2008,1752724.98,-15095.92224,871854
3207,耀勝,電子零組件業,2009,5680127.25,6895.620164,999131
3207,耀勝,電子零組件業,2010,6107593.41,6479.147734,1031116
3207,耀勝,電子零組件業,2011,5103790.62,895.6088406,1039841
3207,耀勝,電子零組件業,2012,3998096.85,-5697.7109,879636
3207,耀勝,電子零組件業,2013,4858931.1,-14635.93505,836016
3207,耀勝,電子零組件業,2014,6044969.4,-6962.152695,769196
3207,耀勝,電子零組件業,2015,2907706.8,-25065.45708,767277
3207,耀勝,電子零組件業,2016,4074615.45,2414.951821,695917
3207,耀勝,電子零組件業,2017,3745585.47,-31535.25689,600453
3209,全科,電子通路業,2008,2304638.7,61787.12524,2596707
3209,全科,電子通路業,2009,5321143.75,25752.17029,3011549
3209,全科,電子通路業,2010,10223228.5,22827.13333,4698989
3209,全科,電子通路業,2011,7914632.4,24406.06086,5422612
3209,全科,電子通路業,2012,10469937.94,9528.805287,5763107
3209,全科,電子通路業,2013,11905348.29,16935.8338,5888101
3209,全科,電子通路業,2014,19823571.43,16278.95363,6348222
3209,全科,電子通路業,2015,22379139.34,17839.78347,7185910
3209,全科,電子通路業,2016,30046332.78,8317.387743,11237752
3209,全科,電子通路業,2017,32451952.5,8710.908843,10961609
